element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,GW,minutes_played,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,Cost,transfers_balance,selected,transfers_in,transfers_out
348,17,10,0,True,2024-08-24 14:00:00+00:00,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,9.5,-77502,1628706,92072,169574
348,30,19,0,False,2024-08-31 16:30:00+00:00,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,9.4,-749101,884250,13321,762422
348,37,4,0,True,2024-09-14 14:00:00+00:00,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,9.3,-295502,609339,13874,309376
348,47,1,1,True,2024-09-22 15:30:00+00:00,2,2,5,20,0,0,0,0,0,0,0,0,0,0,0,3.0,1.4,14.9,14.0,3.0,0,0.07,0.24,0.31,0.06,9.3,-52658,570824,22446,75104
348,58,15,1,False,2024-09-28 11:30:00+00:00,1,1,6,24,0,0,0,0,0,0,0,0,0,0,0,9.0,8.2,17.3,21.0,4.7,0,0.06,0.12,0.18,0.21,9.3,-39113,538581,30379,69492
348,69,9,2,True,2024-10-05 14:00:00+00:00,3,2,7,77,0,0,0,1,0,0,0,0,0,0,0,15.0,7.6,57.3,7.0,7.2,1,0.10,0.44,0.54,2.38,9.2,19584,568775,75411,55827
349,9,6,0,False,2024-08-18 15:30:00+00:00,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,6.5,0,15825,0,0
349,17,10,0,True,2024-08-24 14:00:00+00:00,4,1,2,19,0,0,0,0,0,0,0,1,0,0,0,0.0,1.2,2.4,9.0,1.3,0,0.10,0.01,0.11,0.00,6.5,-1353,17745,1391,2744
349,30,19,2,False,2024-08-31 16:30:00+00:00,1,3,3,71,0,0,0,1,0,0,0,0,0,0,0,16.0,10.4,37.1,21.0,6.9,1,0.23,0.24,0.47,0.51,6.4,-2565,16925,1395,3960
349,37,4,2,True,2024-09-14 14:00:00+00:00,2,1,4,83,0,0,0,1,0,0,0,0,0,0,0,14.0,9.8,18.4,34.0,6.2,1,0.15,0.15,0.30,0.92,6.4,2947,22113,5746,2799
349,47,1,1,True,2024-09-22 15:30:00+00:00,2,2,5,12,0,0,0,0,0,0,0,0,0,0,0,6.0,5.0,23.5,10.0,3.9,0,0.00,0.09,0.09,0.06,6.4,682,23701,2679,1997
349,58,15,7,False,2024-09-28 11:30:00+00:00,1,1,6,80,0,1,0,1,0,0,0,1,0,0,3,33.0,32.2,56.1,15.0,10.3,1,0.02,0.32,0.34,1.57,6.4,-330,24319,2566,2896
349,69,9,2,True,2024-10-05 14:00:00+00:00,3,2,7,61,0,0,0,1,0,0,0,0,0,0,0,11.0,6.6,18.3,10.0,3.5,1,0.00,0.05,0.05,1.74,6.4,7486,34004,10168,2682
350,9,6,7,False,2024-08-18 15:30:00+00:00,0,2,1,90,0,0,1,0,0,0,0,0,0,0,1,30.0,23.2,3.3,5.0,3.2,1,0.03,0.02,0.05,1.01,6.0,0,2793191,0,0
350,17,10,2,True,2024-08-24 14:00:00+00:00,4,1,2,90,0,0,0,1,0,0,0,0,0,0,0,14.0,15.4,7.8,2.0,2.5,1,0.00,0.04,0.04,0.29,6.0,191073,3282799,260981,69908
350,30,19,2,False,2024-08-31 16:30:00+00:00,1,3,3,87,0,0,0,1,0,0,0,0,0,0,0,15.0,21.8,8.6,33.0,6.3,1,0.10,0.45,0.55,0.64,6.0,-194226,3142610,138109,332335
350,37,4,1,True,2024-09-14 14:00:00+00:00,2,1,4,45,0,0,0,0,0,0,0,0,0,0,0,6.0,4.2,14.4,6.0,2.5,0,0.00,0.14,0.14,0.04,6.0,-389909,2799367,85176,475085
350,47,1,1,True,2024-09-22 15:30:00+00:00,2,2,5,90,0,0,0,2,0,0,0,0,0,0,0,13.0,19.6,15.5,40.0,7.5,1,0.08,0.09,0.17,0.65,6.0,-302572,2506781,18827,321399
350,58,15,9,False,2024-09-28 11:30:00+00:00,1,1,6,90,1,0,0,1,0,0,0,0,0,0,1,28.0,49.0,17.7,25.0,9.2,1,0.08,0.02,0.10,1.57,5.9,-320020,2205744,68614,388634
350,69,9,1,True,2024-10-05 14:00:00+00:00,3,2,7,90,0,0,0,2,0,0,0,0,0,0,0,10.0,31.2,8.7,21.0,6.1,1,0.08,0.09,0.17,2.60,5.9,142070,2393494,217861,75791
351,9,6,7,False,2024-08-18 15:30:00+00:00,0,2,1,90,1,0,1,0,0,0,0,1,0,0,2,31.0,36.4,0.6,38.0,7.5,1,0.28,0.00,0.28,1.01,15.0,0,4408007,0,0
351,17,10,17,True,2024-08-24 14:00:00+00:00,4,1,2,89,3,0,0,1,0,0,0,0,0,0,3,80.0,97.2,3.3,83.0,18.4,1,1.79,0.04,1.83,0.29,15.0,222715,5207729,275319,52604
351,30,19,17,False,2024-08-31 16:30:00+00:00,1,3,3,90,3,0,0,1,0,0,0,0,0,0,3,93.0,106.8,11.1,66.0,18.4,1,1.71,0.11,1.82,0.73,15.1,566889,6054723,642719,75830
351,37,4,13,True,2024-09-14 14:00:00+00:00,2,1,4,90,2,0,0,1,0,0,0,0,0,0,3,58.0,72.2,1.5,85.0,15.9,1,1.10,0.01,1.11,0.96,15.2,684275,6928685,791306,107031
351,47,1,9,True,2024-09-22 15:30:00+00:00,2,2,5,90,1,0,0,2,0,0,0,0,0,0,3,33.0,42.2,0.5,114.0,15.7,1,0.81,0.02,0.83,0.65,15.3,274627,7253417,329275,54648
351,58,15,2,False,2024-09-28 11:30:00+00:00,1,1,6,90,0,0,0,1,0,0,0,0,0,0,0,12.0,14.8,12.3,57.0,8.4,1,0.45,0.10,0.55,1.57,15.3,258724,7583749,286015,27291
351,69,9,2,True,2024-10-05 14:00:00+00:00,3,2,7,90,0,0,0,2,0,0,0,0,0,0,0,10.0,9.2,23.6,42.0,7.5,1,0.25,0.09,0.34,2.60,15.4,59763,7704044,132448,72685
352,9,6,0,False,2024-08-18 15:30:00+00:00,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,7.0,0,39036,0,0
352,17,10,0,True,2024-08-24 14:00:00+00:00,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,7.0,-20024,18611,0,20024
352,30,19,0,False,2024-08-31 16:30:00+00:00,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,7.0,-4778,14386,0,4778
352,37,4,0,True,2024-09-14 14:00:00+00:00,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,7.0,-2055,12409,0,2055
352,47,1,0,True,2024-09-22 15:30:00+00:00,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,7.0,-592,11881,0,592
352,58,15,0,False,2024-09-28 11:30:00+00:00,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,7.0,-360,11532,0,360
352,69,9,0,True,2024-10-05 14:00:00+00:00,3,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,7.0,-377,11164,0,377
353,9,6,0,False,2024-08-18 15:30:00+00:00,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,5.5,0,76789,0,0
353,17,10,0,True,2024-08-24 14:00:00+00:00,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,5.4,-17100,75764,3024,20124
353,30,19,0,False,2024-08-31 16:30:00+00:00,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,5.3,-26172,51693,1630,27802
353,37,4,0,True,2024-09-14 14:00:00+00:00,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,5.3,-18235,34084,0,18235
353,47,1,0,True,2024-09-22 15:30:00+00:00,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,5.3,-4020,30591,0,4020
353,58,15,0,False,2024-09-28 11:30:00+00:00,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,5.3,-2374,28273,0,2374
353,69,9,0,True,2024-10-05 14:00:00+00:00,3,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,5.3,-1569,26697,0,1569
354,9,6,11,False,2024-08-18 15:30:00+00:00,0,2,1,90,1,0,1,0,0,0,0,0,0,0,3,36.0,55.6,4.9,9.0,7.0,1,0.13,0.02,0.15,1.01,5.5,0,19927,0,0
354,17,10,1,True,2024-08-24 14:00:00+00:00,4,1,2,49,0,0,0,1,0,0,0,0,0,0,0,18.0,11.6,25.8,0.0,3.7,1,0.00,0.06,0.06,0.29,5.5,149757,249050,162586,12829
354,30,19,2,False,2024-08-31 16:30:00+00:00,1,3,3,90,0,0,0,1,0,0,0,0,0,0,0,22.0,16.4,9.4,0.0,2.6,1,0.00,0.09,0.09,0.73,5.5,-87893,155025,19394,107287
354,37,4,0,True,2024-09-14 14:00:00+00:00,2,1,4,45,0,0,0,1,0,0,0,1,0,0,0,5.0,0.2,4.1,0.0,0.4,1,0.00,0.04,0.04,0.92,5.5,-1135,167651,32251,33386
354,47,1,6,True,2024-09-22 15:30:00+00:00,2,2,5,69,0,1,0,2,0,0,0,0,0,0,1,24.0,11.8,68.0,11.0,9.1,0,0.20,0.31,0.51,0.65,5.5,-21691,147368,7697,29388
354,58,15,1,False,2024-09-28 11:30:00+00:00,1,1,6,90,0,0,0,1,0,0,0,1,0,0,0,8.0,12.0,24.2,5.0,4.1,1,0.05,0.09,0.14,1.57,5.5,13902,166425,31840,17938
354,69,9,15,True,2024-10-05 14:00:00+00:00,3,2,7,90,2,0,0,2,0,0,0,0,0,0,3,50.0,76.0,10.6,28.0,11.5,1,0.30,0.07,0.36,2.60,5.5,1077,169979,23009,21932
355,9,6,6,False,2024-08-18 15:30:00+00:00,0,2,1,90,0,0,1,0,0,0,0,0,0,0,0,22.0,15.0,3.3,8.0,2.6,1,0.00,0.01,0.01,1.01,4.5,0,40016,0,0
355,17,10,2,True,2024-08-24 14:00:00+00:00,4,1,2,90,0,0,0,1,0,0,0,0,0,0,0,9.0,7.0,8.8,24.0,4.0,1,0.53,0.06,0.59,0.29,4.5,129240,206433,144875,15635
355,30,19,6,False,2024-08-31 16:30:00+00:00,1,3,3,90,0,1,0,1,0,0,0,0,0,0,1,24.0,35.6,16.8,8.0,6.0,1,0.09,0.09,0.18,0.73,4.6,203617,434982,264308,60691
355,37,4,1,True,2024-09-14 14:00:00+00:00,2,1,4,45,0,0,0,1,0,0,0,0,0,0,0,1.0,13.6,12.8,2.0,2.8,1,0.00,0.02,0.02,0.92,4.7,656041,1161030,746561,90520
355,47,1,0,True,2024-09-22 15:30:00+00:00,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.7,-8442,1129358,76031,84473
355,58,15,2,False,2024-09-28 11:30:00+00:00,1,1,6,80,0,0,0,1,0,0,0,0,0,0,0,3.0,4.2,6.9,4.0,1.5,1,0.00,0.02,0.02,1.57,4.7,42289,1177465,243739,201450
355,69,9,4,True,2024-10-05 14:00:00+00:00,3,2,7,90,0,1,0,2,0,0,0,0,0,0,0,12.0,26.8,15.8,13.0,5.6,1,0.10,0.04,0.14,2.60,4.7,140997,1335903,203846,62849
356,9,6,0,False,2024-08-18 15:30:00+00:00,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,5.0,0,3409,0,0
356,17,10,1,True,2024-08-24 14:00:00+00:00,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,3.0,0.2,0.6,0.0,0.1,0,0.00,0.00,0.00,0.00,5.0,-393,3895,385,778
356,30,19,4,False,2024-08-31 16:30:00+00:00,1,3,3,18,0,1,0,0,0,0,0,0,0,0,0,18.0,23.2,14.7,6.0,4.4,0,0.00,0.17,0.17,0.22,4.9,-371,3913,472,843
356,37,4,1,True,2024-09-14 14:00:00+00:00,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,3.0,1.0,0.0,0.0,0.1,0,0.00,0.00,0.00,0.00,4.9,4684,10144,6680,1996
356,47,1,0,True,2024-09-22 15:30:00+00:00,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.9,-597,9502,785,1382
356,58,15,0,False,2024-09-28 11:30:00+00:00,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.9,-570,9168,1014,1584
356,69,9,1,True,2024-10-05 14:00:00+00:00,3,2,7,1,0,0,0,0,0,0,0,0,0,0,0,3.0,1.0,0.0,0.0,0.1,0,0.00,0.00,0.00,0.00,4.9,-682,8699,802,1484
357,9,6,0,False,2024-08-18 15:30:00+00:00,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,5.0,0,7920,0,0
357,17,10,1,True,2024-08-24 14:00:00+00:00,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,3.0,0.2,1.0,2.0,0.3,0,0.00,0.02,0.02,0.00,5.0,-1534,7008,300,1834
357,30,19,0,False,2024-08-31 16:30:00+00:00,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.9,-1067,6291,790,1857
357,37,4,0,True,2024-09-14 14:00:00+00:00,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.9,-1155,5288,289,1444
357,47,1,0,True,2024-09-22 15:30:00+00:00,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.8,-359,5092,357,716
357,58,15,0,False,2024-09-28 11:30:00+00:00,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.8,-455,4743,250,705
357,69,9,0,True,2024-10-05 14:00:00+00:00,3,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.8,-183,4679,324,507
358,9,6,0,False,2024-08-18 15:30:00+00:00,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,5.5,0,77703,0,0
358,17,10,0,True,2024-08-24 14:00:00+00:00,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,5.5,-10953,73048,476,11429
358,30,19,0,False,2024-08-31 16:30:00+00:00,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,5.4,-9360,66006,394,9754
358,37,4,0,True,2024-09-14 14:00:00+00:00,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,5.4,-6004,62221,432,6436
358,47,1,0,True,2024-09-22 15:30:00+00:00,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,5.4,-3279,59830,216,3495
358,58,15,0,False,2024-09-28 11:30:00+00:00,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,5.3,-3096,57687,527,3623
358,69,9,0,True,2024-10-05 14:00:00+00:00,3,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,5.3,-1949,56609,348,2297
360,9,6,0,False,2024-08-18 15:30:00+00:00,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,6.5,0,443257,0,0
360,17,10,0,True,2024-08-24 14:00:00+00:00,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,6.4,-206830,235845,1307,208137
360,30,19,0,False,2024-08-31 16:30:00+00:00,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,6.4,-61012,181931,1957,62969
360,37,4,1,True,2024-09-14 14:00:00+00:00,2,1,4,45,0,0,0,0,0,0,0,0,0,0,0,13.0,7.6,16.3,0.0,2.4,0,0.00,0.08,0.08,0.04,6.4,-1186,192092,18702,19888
360,47,1,1,True,2024-09-22 15:30:00+00:00,2,2,5,20,0,0,0,0,0,0,0,0,0,0,0,5.0,3.2,0.8,0.0,0.4,1,0.00,0.01,0.01,0.00,6.4,1010,198008,12439,11429
360,58,15,0,False,2024-09-28 11:30:00+00:00,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,6.4,-59230,138771,3682,62912
360,69,9,0,True,2024-10-05 14:00:00+00:00,3,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,6.3,-26189,113617,116,26305
361,9,6,6,False,2024-08-18 15:30:00+00:00,0,2,1,90,0,0,1,0,0,0,0,0,0,0,0,27.0,14.2,0.5,0.0,1.5,1,0.00,0.00,0.00,1.01,5.5,0,293835,0,0
361,17,10,1,True,2024-08-24 14:00:00+00:00,4,1,2,90,0,0,0,1,0,0,0,1,0,0,0,8.0,19.2,8.5,0.0,2.8,1,0.00,0.05,0.05,0.29,5.5,59316,448988,79811,20495
361,30,19,0,False,2024-08-31 16:30:00+00:00,1,3,3,90,0,0,0,1,1,0,0,0,0,0,0,3.0,16.0,13.6,13.0,4.3,1,0.28,0.02,0.30,0.73,5.5,-6959,472821,50728,57687
361,37,4,1,True,2024-09-14 14:00:00+00:00,2,1,4,6,0,0,0,0,0,0,0,0,0,0,0,3.0,0.4,0.0,0.0,0.0,0,0.00,0.00,0.00,0.04,5.5,-30862,465988,34656,65518
361,47,1,0,True,2024-09-22 15:30:00+00:00,2,2,5,90,0,0,0,2,0,0,0,1,0,0,0,5.0,17.0,33.7,20.0,7.1,1,0.21,0.34,0.55,0.65,5.5,-33638,440185,8857,42495
361,58,15,1,False,2024-09-28 11:30:00+00:00,1,1,6,90,0,0,0,1,0,0,0,1,0,0,0,6.0,12.6,4.8,2.0,1.9,1,0.00,0.04,0.04,1.57,5.5,-30207,417456,12550,42757
361,69,9,1,True,2024-10-05 14:00:00+00:00,3,2,7,90,0,0,0,2,0,0,0,0,0,0,0,5.0,27.0,5.6,5.0,3.8,1,0.05,0.04,0.09,2.60,5.5,-16534,408558,11134,27668
362,9,6,0,False,2024-08-18 15:30:00+00:00,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,5.5,0,195172,0,0
362,17,10,1,True,2024-08-24 14:00:00+00:00,4,1,2,40,0,0,0,0,0,0,0,0,0,0,0,6.0,6.0,5.4,2.0,1.3,0,0.00,0.01,0.01,0.00,5.5,-22747,201862,6368,29115
362,30,19,0,False,2024-08-31 16:30:00+00:00,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,5.4,-23850,187453,5777,29627
362,37,4,1,True,2024-09-14 14:00:00+00:00,2,1,4,83,0,0,0,1,0,0,0,1,0,0,0,1.0,0.0,3.6,0.0,0.3,1,0.00,0.03,0.03,0.92,5.4,-24329,170047,6107,30436
362,47,1,7,True,2024-09-22 15:30:00+00:00,2,2,5,12,1,0,0,0,0,0,0,0,0,0,0,17.0,33.0,0.3,33.0,6.6,0,0.34,0.01,0.35,0.06,5.4,-7211,166714,3738,10949
362,58,15,0,False,2024-09-28 11:30:00+00:00,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,5.4,4656,177420,13948,9292
362,69,9,1,True,2024-10-05 14:00:00+00:00,3,2,7,12,0,0,0,1,0,0,0,0,0,0,0,2.0,5.2,0.2,0.0,0.5,0,0.00,0.00,0.00,0.22,5.3,-6506,174867,8597,15103
363,9,6,0,False,2024-08-18 15:30:00+00:00,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,5.5,0,838154,0,0
363,17,10,0,True,2024-08-24 14:00:00+00:00,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,5.5,-100270,815493,24633,124903
363,30,19,1,False,2024-08-31 16:30:00+00:00,1,3,3,2,0,0,0,0,0,0,0,0,0,0,0,3.0,0.8,0.2,0.0,0.1,0,0.00,0.00,0.00,0.09,5.4,-208319,625503,13430,221749
363,37,4,2,True,2024-09-14 14:00:00+00:00,2,1,4,90,0,0,0,1,0,0,0,0,0,0,0,8.0,7.6,17.4,3.0,2.8,1,0.03,0.14,0.17,0.96,5.4,-98496,549037,14492,112988
363,47,1,1,True,2024-09-22 15:30:00+00:00,2,2,5,77,0,0,0,2,0,0,0,0,0,0,0,17.0,27.8,54.4,18.0,10.0,1,0.09,0.68,0.77,0.60,5.3,-26412,532829,10690,37102
363,58,15,2,False,2024-09-28 11:30:00+00:00,1,1,6,90,0,0,0,1,0,0,0,0,0,0,0,13.0,20.8,5.1,0.0,2.6,1,0.00,0.03,0.03,1.57,5.3,-19043,521053,19637,38680
363,69,9,1,True,2024-10-05 14:00:00+00:00,3,2,7,28,0,0,0,1,0,0,0,0,0,0,0,-1.0,1.0,0.6,0.0,0.2,0,0.00,0.00,0.00,0.86,5.3,-6851,522521,21197,28048
571,9,6,1,False,2024-08-18 15:30:00+00:00,0,2,1,45,0,0,0,0,0,0,0,0,0,0,0,8.0,11.6,36.4,4.0,5.2,1,0.00,0.16,0.16,0.30,6.5,0,37980,0,0
571,17,10,9,True,2024-08-24 14:00:00+00:00,4,1,2,70,0,2,0,1,0,0,0,0,0,0,1,36.0,29.2,33.8,14.0,7.7,1,0.00,0.20,0.20,0.29,6.5,-3491,40739,10580,14071
571,30,19,0,False,2024-08-31 16:30:00+00:00,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,6.5,163785,234408,205392,41607
571,37,4,1,True,2024-09-14 14:00:00+00:00,2,1,4,90,0,0,0,1,0,0,0,1,0,0,0,4.0,2.2,18.2,57.0,7.7,1,0.74,0.11,0.85,0.96,6.5,-92510,133125,10754,103264
571,47,1,7,True,2024-09-22 15:30:00+00:00,2,2,5,77,0,1,0,2,0,0,0,0,0,0,2,29.0,21.8,29.1,17.0,6.8,1,0.04,0.30,0.34,0.60,6.5,-9322,129711,14590,23912
571,58,15,1,False,2024-09-28 11:30:00+00:00,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,8.0,7.4,15.1,6.0,2.9,0,0.00,0.17,0.17,0.00,6.5,75361,213854,103024,27663
571,69,9,0,True,2024-10-05 14:00:00+00:00,3,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,6.5,-11885,202629,34516,46401
607,9,6,0,False,2024-08-18 15:30:00+00:00,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,5.0,0,576,0,0
607,17,10,0,True,2024-08-24 14:00:00+00:00,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,5.0,-69,1008,95,164
607,30,19,0,False,2024-08-31 16:30:00+00:00,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,5.0,-142,1048,91,233
607,37,4,0,True,2024-09-14 14:00:00+00:00,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,5.0,-31,1234,197,228
607,47,1,0,True,2024-09-22 15:30:00+00:00,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,5.0,-36,1298,73,109
607,58,15,0,False,2024-09-28 11:30:00+00:00,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,5.0,-4,1407,109,113
607,69,9,0,True,2024-10-05 14:00:00+00:00,3,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,5.0,-16,1510,126,142
625,17,10,1,True,2024-08-24 14:00:00+00:00,4,1,2,19,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,4.1,4.0,0.8,0,0.00,0.05,0.05,0.00,6.5,5879,8404,6488,609
625,30,19,1,False,2024-08-31 16:30:00+00:00,1,3,3,22,0,0,0,0,0,0,0,0,0,0,0,6.0,4.2,17.8,0.0,2.2,0,0.00,0.14,0.14,0.44,6.5,13740,28956,20117,6377
625,37,4,2,True,2024-09-14 14:00:00+00:00,2,1,4,90,0,0,0,1,0,0,0,0,0,0,0,13.0,16.2,55.0,15.0,8.6,1,0.08,0.16,0.24,0.96,6.5,-1322,31139,8231,9553
625,47,1,2,True,2024-09-22 15:30:00+00:00,2,2,5,90,0,0,0,2,0,0,0,0,0,0,0,9.0,3.0,36.2,9.0,4.8,1,0.19,0.16,0.35,0.65,6.5,2235,35485,7190,4955
625,58,15,2,False,2024-09-28 11:30:00+00:00,1,1,6,65,0,0,0,1,0,0,0,0,0,0,0,15.0,13.2,30.0,11.0,5.4,1,0.11,0.25,0.36,1.37,6.5,13004,51444,20229,7225
625,69,9,2,True,2024-10-05 14:00:00+00:00,3,2,7,88,0,0,0,2,0,0,0,0,0,0,0,10.0,3.6,24.5,8.0,3.6,1,0.46,0.07,0.53,2.60,6.5,8835,62982,18525,9690
